file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_08.15_3.wav,HFC,222.393,262.116,75.260,186.855,442.594,832.190,1840.896,115.200,1.712,17.161,10.224,1.678,5.52,396.756,669.105,1030.721,1420.818,1791.800,2127.709,2544.636,2970.628,367.696,47.594,-1.537,,
HFC_08.15_4.wav,HFC,196.590,259.581,68.060,191.521,396.692,574.719,1402.023,126.501,2.076,28.423,11.321,2.511,5.40,357.079,627.440,1024.087,1397.616,1750.930,2095.044,2523.202,2962.335,372.179,47.020,-1.583,,
HFC_08.15_5.wav,HFC,228.922,271.736,77.545,194.191,264.446,510.029,946.664,118.814,1.967,30.408,9.916,3.067,5.20,339.632,628.786,1014.898,1364.588,1720.224,2078.897,2507.504,2933.849,370.602,47.220,-1.364,,
HFC_08.30.wav,HFC,225.064,261.173,77.127,184.046,275.778,506.499,1063.177,124.074,1.875,29.593,9.331,3.171,6.17,321.891,633.615,1034.957,1394.547,1739.094,2100.002,2527.916,2923.987,371.728,47.077,-1.451,,
HFC_08.30_1.wav,HFC,221.691,261.266,75.881,185.385,360.976,596.718,1335.168,126.013,1.967,23.410,9.916,2.361,6.09,336.532,655.683,1042.315,1396.938,1745.845,2131.341,2539.301,2953.343,373.830,46.813,-1.461,,
HFC_08.30_2.wav,HFC,198.237,253.260,67.990,185.270,309.278,530.196,1256.464,118.736,1.930,22.033,7.254,3.038,5.24,339.206,654.636,1029.344,1370.873,1755.251,2124.390,2556.214,2981.005,377.400,46.370,-1.310,,
HFC_08.30_3.wav,HFC,209.762,258.957,75.388,183.569,258.446,495.847,1181.121,119.407,1.693,23.077,11.811,1.954,5.50,316.390,647.726,990.109,1355.530,1754.215,2128.420,2530.801,2941.445,375.008,46.666,-1.396,,
HFC_08.30_4.wav,HFC,240.533,279.992,80.064,199.928,329.037,573.190,1308.970,118.485,1.930,15.509,13.730,1.130,5.39,338.354,669.664,1034.589,1391.512,1759.046,2150.193,2563.240,2890.500,364.592,47.999,-1.420,,
HFC_08.30_5.wav,HFC,231.529,258.973,77.368,181.605,359.713,577.135,1471.180,124.413,2.149,18.496,10.705,1.728,7.26,351.992,646.779,1042.043,1410.379,1764.505,2146.552,2556.777,2959.308,372.474,46.983,-1.634,,
HFC_08.30_6.wav,HFC,206.486,268.862,73.438,195.424,265.127,507.185,850.993,113.429,2.167,23.728,12.922,1.836,7.56,337.929,649.796,1025.821,1397.923,1726.652,2114.364,2557.022,2973.457,376.504,46.480,-1.512,,
HFC_08.45.wav,HFC,190.193,254.214,70.197,184.016,272.031,504.454,1087.460,91.560,2.294,24.624,11.986,2.054,5.99,346.352,657.474,1022.078,1397.877,1754.548,2112.196,2544.074,2882.798,362.349,48.296,-1.386,,
HFC_08.45_1.wav,HFC,223.222,270.765,77.986,192.779,420.257,601.886,1360.607,95.899,1.985,31.782,9.825,3.235,7.02,382.405,626.495,994.080,1388.422,1718.451,2101.242,2540.199,2938.320,365.131,47.928,-1.551,,
HFC_08.45_2.wav,HFC,244.117,281.893,78.005,203.889,301.003,541.138,1004.128,131.184,1.894,21.903,11.882,1.843,5.46,351.915,655.318,1002.719,1371.177,1754.962,2135.095,2549.375,2901.746,364.261,48.042,-1.290,,
HFC_08.45_3.wav,HFC,196.436,273.000,72.235,200.764,217.454,397.826,1011.177,137.188,2.294,25.843,10.679,2.420,4.80,277.214,688.889,1033.814,1382.933,1748.522,2125.484,2565.341,2879.547,371.762,47.073,-1.426,,
HFC_09.00.wav,HFC,232.105,266.078,77.230,188.847,369.626,588.503,1348.726,138.439,1.985,18.781,11.337,1.657,5.37,373.689,641.678,1035.166,1407.346,1772.094,2147.416,2571.465,2947.084,367.628,47.602,-1.364,,
HFC_09.00_1.wav,HFC,223.613,264.821,69.006,195.816,416.767,607.790,1465.958,127.502,1.930,27.392,11.917,2.299,5.88,365.053,622.135,1040.898,1397.449,1736.730,2096.952,2507.223,2926.321,365.895,47.828,-1.622,,
HFC_09.00_2.wav,HFC,222.566,265.443,68.473,196.970,381.143,601.452,1380.980,126.542,2.076,26.594,12.044,2.208,5.03,359.204,653.554,1035.688,1388.472,1748.741,2118.831,2533.069,2924.677,366.496,47.749,-1.409,,
HFC_09.00_3.wav,HFC,245.606,283.372,97.118,186.254,260.234,479.987,770.850,122.482,1.784,29.532,12.329,2.395,5.97,315.656,607.622,966.643,1341.971,1707.904,2075.026,2497.901,2878.276,366.089,47.803,-1.346,,
HFC_09.00_4.wav,HFC,225.691,276.994,79.674,197.320,349.259,522.610,966.190,118.519,1.712,24.967,11.685,2.137,6.73,360.701,628.889,1042.983,1386.373,1742.475,2121.181,2534.088,2974.198,373.357,46.872,-1.586,,
HFC_09.15.wav,HFC,196.762,256.438,75.385,181.052,259.127,654.791,1663.102,152.775,2.476,12.177,12.317,0.989,6.41,296.727,704.502,1077.798,1417.814,1785.588,2186.275,2595.195,2923.660,375.276,46.632,-1.577,,
HFC_09.15_1.wav,HFC,223.116,235.118,193.656,41.463,332.119,614.773,816.277,231.501,0.965,62.239,7.772,8.008,7.32,413.034,651.094,1041.790,1372.057,1807.920,2156.671,2546.775,2861.636,349.800,50.029,-1.625,,
HFC_09.15_2.wav,HFC,198.492,262.457,64.163,198.294,295.570,676.295,1524.455,138.673,2.058,14.906,10.449,1.426,3.93,323.645,712.903,1035.134,1412.066,1784.671,2154.471,2577.210,2965.018,377.339,46.377,-1.085,,
HFC_09.30.wav,HFC,220.953,273.610,79.159,194.451,238.375,473.493,953.327,128.261,1.894,27.533,11.354,2.425,2.84,303.072,688.699,979.957,1364.297,1738.630,2118.292,2542.814,2964.556,380.212,46.027,-1.216,,
HFC_09.30_1.wav,HFC,197.207,247.238,74.656,172.582,219.371,486.116,1202.821,126.044,2.058,12.017,13.122,0.916,5.46,285.109,673.496,1035.607,1403.186,1778.810,2157.732,2586.033,2880.155,370.721,47.205,-1.311,,
HFC_09.30_2.wav,HFC,210.933,253.584,76.933,176.651,232.836,531.166,1364.029,215.676,1.839,11.257,10.603,1.062,4.68,301.255,688.566,1046.438,1418.477,1789.047,2179.828,2588.949,2938.306,376.722,46.453,-1.323,,
HFC_09.45.wav,HFC,214.005,278.489,87.587,190.902,220.939,369.144,894.365,125.895,1.967,26.470,11.950,2.215,4.96,252.979,661.281,1014.799,1358.097,1730.608,2113.813,2549.610,2904.705,378.818,46.196,-1.446,,
HFC_09.45_1.wav,HFC,203.172,260.126,99.372,160.754,212.686,388.991,862.064,209.213,1.566,22.308,12.133,1.839,4.12,267.413,628.764,990.970,1340.846,1727.836,2103.656,2507.385,2903.902,376.641,46.463,-1.306,,
