file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_09.30.wav,HFC,198.381,237.913,97.929,139.984,220.277,241.491,319.231,102.907,1.763,61.542,11.059,5.565,14.68,239.969,528.992,929.013,1366.032,1713.162,2163.106,2597.776,2838.712,371.249,47.138,-1.826,,
HFC_09.30_1.wav,HFC,214.430,244.322,100.837,143.484,230.266,277.497,582.692,97.561,1.949,48.027,8.723,5.506,17.35,240.369,532.772,878.835,1289.532,1674.822,2119.884,2523.354,2889.790,378.489,46.237,-1.581,,
HFC_09.30_2.wav,HFC,215.973,241.238,113.531,127.708,228.715,257.158,399.748,101.114,1.686,57.732,11.566,4.991,15.22,245.552,526.798,890.396,1332.121,1717.311,2131.367,2563.085,2879.756,376.315,46.504,-1.575,,
HFC_09.45.wav,HFC,179.889,224.459,82.506,141.953,211.304,233.532,299.930,111.599,1.779,63.086,10.120,6.234,11.64,239.465,514.728,889.380,1334.564,1707.830,2162.707,2570.598,2893.485,379.146,46.156,-1.544,,
HFC_09.45_1.wav,HFC,188.829,216.877,109.240,107.638,204.810,247.459,440.977,112.917,1.516,65.435,11.215,5.834,12.62,241.414,532.307,905.252,1331.929,1673.528,2155.466,2549.176,2837.374,370.851,47.189,-1.227,,
HFC_09.45_2.wav,HFC,230.395,247.987,111.987,136.000,236.577,272.496,493.589,232.564,1.408,51.524,7.460,6.907,17.20,244.609,522.651,863.166,1296.967,1701.418,2117.176,2534.600,2869.365,374.965,46.671,-1.761,,
HFC_10.00.wav,HFC,180.046,219.314,74.354,144.960,197.299,267.518,454.260,211.046,1.330,51.653,15.411,3.352,10.12,237.939,499.512,797.778,1348.432,1667.489,2141.647,2496.154,2795.980,365.434,47.888,-1.303,,
HFC_10.00_1.wav,HFC,238.394,252.227,70.032,182.195,243.700,281.594,551.920,111.972,1.655,42.498,7.553,5.627,20.76,258.997,504.354,873.742,1304.714,1706.634,2123.053,2551.351,2892.027,376.147,46.524,-1.917,,
HFC_10.00_2.wav,HFC,203.965,219.172,185.458,33.715,205.939,240.296,401.657,109.684,1.578,65.045,10.458,6.219,15.84,229.449,501.079,832.905,1311.684,1667.706,2145.954,2535.883,2862.821,376.196,46.518,-1.316,,
HFC_10.15.wav,HFC,203.041,223.230,165.856,57.373,206.719,235.923,340.295,110.405,1.408,69.884,8.170,8.553,12.32,248.042,518.151,883.775,1321.972,1674.110,2117.037,2555.405,2940.412,384.624,45.499,-1.632,,
HFC_10.15_1.wav,HFC,225.224,255.610,100.022,155.588,240.612,264.397,358.793,113.312,1.624,70.875,10.468,6.771,13.67,246.057,475.478,845.317,1316.972,1710.004,2141.410,2548.761,2889.760,377.672,46.337,-1.561,,
HFC_10.15_2.wav,HFC,198.849,225.471,114.042,111.429,211.778,231.597,299.781,105.245,1.392,63.086,11.135,5.666,15.33,235.534,523.488,908.906,1321.957,1704.906,2148.806,2573.388,2864.351,375.545,46.599,-1.776,,
HFC_10.30.wav,HFC,194.595,227.581,73.946,153.635,219.775,277.266,468.405,224.907,1.330,42.740,9.397,4.548,11.15,243.121,496.777,810.364,1314.809,1654.541,2129.286,2503.169,2845.890,371.824,47.065,-1.478,,
HFC_10.30_1.wav,HFC,156.661,192.137,85.762,106.374,179.741,199.136,255.897,104.782,1.593,45.204,10.357,4.365,13.69,223.518,520.124,929.202,1350.799,1714.605,2164.798,2586.880,2920.407,385.270,45.423,-1.416,,
HFC_10.30_2.wav,HFC,217.955,236.239,100.566,135.673,230.831,266.041,482.568,111.190,1.485,54.306,8.418,6.451,17.63,245.440,520.521,909.914,1330.883,1737.595,2156.145,2584.467,2925.117,382.811,45.714,-1.662,,
HFC_10.45.wav,HFC,216.741,235.776,113.827,121.950,223.642,265.926,532.850,102.512,1.593,43.433,10.357,4.194,19.02,245.581,561.536,906.679,1335.515,1685.520,2142.949,2549.451,2848.730,371.878,47.058,-1.664,,
HFC_10.45_1.wav,HFC,214.443,251.423,108.361,143.062,238.215,293.512,747.218,235.859,1.609,36.815,9.325,3.948,18.97,245.101,584.653,883.739,1291.427,1686.509,2104.912,2498.917,2914.557,381.351,45.890,-2.185,,
HFC_10.45_2.wav,HFC,213.377,238.904,73.618,165.286,229.548,271.335,531.290,232.176,1.531,31.749,7.184,4.420,15.85,248.004,585.676,880.458,1302.402,1678.133,2127.560,2532.217,2894.736,378.104,46.284,-1.883,,
HFC_11.00.wav,HFC,205.159,234.376,112.830,121.545,222.455,248.189,366.367,218.096,1.562,61.492,8.642,7.116,14.69,239.321,470.964,858.990,1321.851,1690.741,2136.396,2534.571,2914.718,382.200,45.788,-1.483,,
HFC_11.00_1.wav,HFC,193.167,242.202,91.226,150.976,229.803,259.667,398.602,107.310,1.810,47.452,10.775,4.404,12.60,244.303,508.114,868.820,1327.237,1690.374,2141.036,2529.221,2904.966,380.095,46.041,-1.447,,
HFC_11.00_2.wav,HFC,227.446,234.296,201.690,32.606,228.533,263.005,483.698,99.459,1.763,62.554,7.373,8.485,22.01,234.959,546.296,898.244,1354.131,1738.149,2181.741,2588.903,2951.539,388.083,45.093,-1.660,,
HFC_11.15.wav,HFC,196.058,214.521,77.297,137.224,203.734,223.822,300.125,105.424,1.825,64.989,10.958,5.931,14.40,223.393,490.179,876.700,1338.126,1689.264,2164.899,2516.549,2853.296,375.700,46.580,-1.566,,
HFC_11.15_1.wav,HFC,196.386,224.082,112.880,111.203,212.075,237.639,350.709,210.806,1.609,72.920,9.636,7.568,14.04,246.360,501.895,904.792,1352.051,1695.857,2158.024,2559.769,2935.316,384.137,45.557,-1.288,,
HFC_11.15_2.wav,HFC,231.422,253.850,76.266,177.585,240.008,304.177,803.602,234.849,1.779,39.841,8.995,4.429,20.76,247.200,599.515,884.273,1276.901,1671.356,2088.245,2485.548,2876.556,375.622,46.589,-1.998,,
HFC_11.30.wav,HFC,217.664,241.576,117.688,123.888,227.729,262.902,448.256,106.943,1.423,52.191,9.136,5.713,16.15,232.242,505.635,857.152,1281.821,1673.145,2100.309,2482.697,2862.472,375.747,46.574,-1.575,,
HFC_11.30_1.wav,HFC,240.949,258.736,113.169,145.567,241.850,287.192,573.379,242.555,1.500,40.931,6.332,6.464,19.70,244.568,540.204,859.479,1291.036,1673.655,2104.293,2530.323,2920.107,382.220,45.785,-1.942,,
HFC_11.30_2.wav,HFC,225.614,254.073,75.558,178.515,240.431,276.956,495.981,237.437,1.609,32.917,9.636,3.416,20.76,251.909,546.212,848.212,1281.244,1688.429,2143.780,2537.369,2897.930,378.003,46.296,-1.904,,
