file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_10.15_1.wav,HFC,206.496,274.358,109.490,164.868,236.140,402.576,856.503,202.689,1.567,37.858,7.977,4.746,11.18,278.699,576.036,948.358,1268.650,1675.950,2091.642,2494.062,2836.875,365.454,47.886,-1.577,,
HFC_10.15_2.wav,HFC,253.039,286.704,117.125,169.579,269.980,304.943,534.424,271.241,1.103,68.442,10.424,6.566,12.30,259.709,481.334,876.443,1290.934,1666.307,2057.501,2504.348,2885.644,375.134,46.650,-1.709,,
HFC_10.30.wav,HFC,196.162,279.116,149.229,129.887,294.498,368.627,595.327,225.737,0.831,59.681,9.622,6.203,7.64,298.079,564.246,846.376,1300.539,1750.760,2166.369,2521.047,2786.507,355.490,49.228,-1.610,,
HFC_10.30_1.wav,HFC,212.163,275.969,160.018,115.952,349.255,444.218,815.947,279.509,0.656,59.632,7.627,7.819,5.32,345.028,544.786,986.411,1267.241,1645.878,2073.668,2460.060,2710.543,337.931,51.786,-1.461,,
HFC_10.30_2.wav,HFC,144.720,209.915,90.438,119.477,304.356,433.124,796.778,119.956,1.487,61.894,11.096,5.578,4.96,310.497,561.808,942.993,1293.806,1674.573,2045.323,2510.620,2815.686,357.884,48.899,-1.405,,
HFC_10.45.wav,HFC,245.626,278.916,105.339,173.577,268.119,302.133,519.891,118.967,1.695,57.994,7.080,8.191,13.64,262.873,520.279,891.806,1306.941,1685.906,2120.214,2544.328,2943.645,382.967,45.696,-1.681,,
HFC_10.45_1.wav,HFC,261.505,271.031,220.639,50.392,264.354,287.049,400.852,262.503,1.871,54.016,9.087,5.944,17.52,273.497,487.439,886.857,1318.534,1693.265,2104.196,2533.568,2841.989,366.927,47.693,-1.764,,
HFC_10.45_2.wav,HFC,171.643,235.956,92.899,143.057,317.426,481.316,825.164,269.791,1.503,56.685,10.646,5.325,3.47,319.583,603.683,927.502,1302.529,1695.986,2057.123,2470.099,2829.434,358.550,48.808,-1.248,,
HFC_11.00.wav,HFC,272.613,280.011,265.164,14.847,272.902,290.860,361.189,269.074,0.927,80.572,8.088,9.962,15.27,263.212,472.256,889.529,1277.106,1653.289,2042.663,2438.608,2852.392,369.883,47.312,-1.945,,
HFC_11.00_1.wav,HFC,174.388,263.865,103.692,160.173,252.168,294.542,450.195,131.519,1.295,78.127,9.652,8.095,8.64,264.217,506.580,883.747,1280.335,1639.544,2054.646,2467.934,2853.852,369.948,47.304,-1.438,,
HFC_11.00_2.wav,HFC,235.186,265.758,91.701,174.057,252.738,277.545,363.673,115.188,1.791,58.941,9.214,6.397,13.12,260.650,496.852,870.485,1308.527,1665.173,2113.749,2528.308,2908.268,378.231,46.268,-1.668,,
HFC_11.15.wav,HFC,144.403,243.555,75.733,167.822,186.808,275.644,478.143,114.834,2.143,84.629,11.435,7.401,6.73,269.101,526.940,907.525,1347.546,1690.710,2124.156,2577.320,2934.192,380.727,45.965,-0.787,,
HFC_11.15_1.wav,HFC,255.449,284.335,117.613,166.722,276.179,354.395,737.463,108.978,1.999,54.803,11.508,4.762,11.54,272.911,565.331,914.176,1288.938,1632.052,2058.620,2502.325,2889.126,373.745,46.823,-1.418,,
HFC_11.15_2.wav,HFC,243.632,267.535,110.700,156.835,254.788,285.395,406.933,124.512,1.279,72.342,11.727,6.169,11.78,246.844,478.268,835.645,1207.968,1632.370,2077.473,2472.698,2848.533,371.670,47.085,-1.709,,
HFC_11.30.wav,HFC,181.454,271.934,89.025,182.909,274.556,429.386,835.651,263.960,1.663,60.585,9.923,6.106,4.95,299.868,580.150,909.544,1296.307,1672.191,2076.545,2464.224,2802.182,357.473,48.955,-1.339,,
HFC_11.30_1.wav,HFC,198.886,285.053,88.958,196.095,263.383,307.966,542.815,125.605,1.727,62.629,9.266,6.759,9.52,274.253,548.910,872.729,1287.421,1670.285,2089.601,2539.939,2820.571,363.760,48.109,-1.381,,
