label,duration_s,snr_db,f0_mean_hz,f0_min_hz,f0_max_hz,intensity_min_db,intensity_max_db,f1_mean_hz,f2_mean_hz,rms_energy_mean,rms_energy_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_95,zcr_mean,zcr_std,time_to_peak_s,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,voiced_ratio
1.0,0.61225,14.017549514770508,227.97900858051182,216.8453740602837,239.21922434748075,-26.77475357055664,-9.115646362304688,393.8617268644713,796.5413352134481,0.1820245087146759,0.08606746792793274,425.67769850138575,350.0836158504044,1049.21875,0.0357421875,0.011687784609669672,0.256,-314.70436055310404,23.941468936604053,192.44051080995777,13.503751655357005,28.484879328782405,22.04655467341,0.95
1.0,1.8505625,21.449880599975586,274.0605035353754,232.40911739156792,296.2195104573129,-34.86886215209961,-6.532410621643066,336.872423436663,974.8461214073964,0.17083047330379486,0.11964460462331772,469.7878541268159,365.95538327603003,1262.3922413793102,0.03670528017241379,0.009595834173831957,1.6,-307.8051919042137,47.24362383033848,182.9108973470632,31.73033061862056,6.018362305686241,31.801973367861425,0.9137931034482759
1.0,2.0175625,16.219221115112305,284.6698742118667,228.41646786215435,315.65165893545657,-28.17798614501953,-7.566847324371338,404.9419925857415,1034.072731483062,0.1311226189136505,0.08037839829921722,590.1140009260225,423.8918693295382,1412.353515625,0.0511474609375,0.018370263949030994,1.76,-285.3746262899607,29.887970694795435,197.36198050581436,22.619775748435654,-12.105854506349036,32.46613533395862,0.984375
1.0,1.3914375,18.578779220581055,228.3442317903527,192.07458901020084,321.1691527453505,-31.351154327392578,-5.81837272644043,411.9217799831786,966.0283907680041,0.2813583016395569,0.13206352293491364,534.2782788271162,404.25362667510376,1373.5795454545455,0.044744318181818184,0.01227038377164206,1.12,-235.14122006557648,57.207381253908814,230.39894828883735,38.62447486100145,-6.260892143747123,32.689742271921666,0.8863636363636364
1.0,1.6975625,12.818475723266602,284.55475411452267,205.86044732869837,321.1691527453505,-33.67756271362305,-7.886369228363037,365.45659216213613,812.794417218233,0.18601970374584198,0.0748557448387146,536.3638546952377,377.5088260177963,1304.6875,0.04541015625,0.012089275784316355,1.536,-269.78648029228924,32.39728864153805,213.72189930897548,21.263758614416172,-8.160495577566486,33.2883904856491,0.9814814814814815
1.0,1.4888125,23.442825317382812,233.1459781054062,201.15858821357068,321.1691527453505,-39.75847625732422,-5.939373016357422,373.4712890721617,935.1283169566678,0.27541616559028625,0.15309768915176392,520.1340539780263,394.9660882100431,1311.1702127659576,0.0422623005319149,0.008443357456441153,1.056,-231.8282807048781,73.52358534160813,222.65318132673713,46.04492830121552,-1.1518610063268102,35.5279710352813,0.8936170212765957
1.0,1.3914375,13.042991638183594,248.3081224240776,211.89261887185907,271.6344887654643,-27.01132583618164,-6.800505638122559,347.68806516820354,809.0497551531062,0.21938376128673553,0.09487008303403854,436.13622874101696,322.9553985021686,1125.0,0.03737571022727273,0.007950997490254757,1.152,-289.16109773285154,32.734539551030025,188.5879012928366,24.847986016354895,17.65223636030528,23.304204052444817,0.9545454545454546
1.0,1.4331875,16.547752380371094,250.2579781455317,205.86044732869837,315.65165893545657,-31.45015525817871,-5.761789321899414,398.0788209626174,1011.8204290488615,0.2643638551235199,0.1517946571111679,521.1722947410983,379.19349338183747,1273.263888888889,0.04446614583333333,0.008195370839083742,0.544,-226.5992341674659,56.109526080280425,224.61656451459862,35.69097396010544,-1.426479357119041,28.481560350530057,0.6444444444444445
1.0,1.5723125,19.532695770263672,261.36394291502955,233.75544971224912,286.12918648705164,-34.874122619628906,-6.366581439971924,337.9808722979141,859.632916377716,0.14348457753658295,0.10578828305006027,491.1907768911817,363.2882530265652,1217.8125,0.04375,0.01817246109598687,1.184,-302.3240079162639,51.311421477366906,180.29214693054183,34.5127025905219,13.921514223382855,27.505084808481904,0.98
1.0,1.948,11.979397773742676,254.862751615927,218.10154653305153,287.786716002164,-22.67021369934082,-5.610422134399414,355.303266443764,877.7260548957792,0.23413342237472534,0.09517405182123184,487.42191635959927,354.8409527845407,1259.9897540983607,0.0402952100409836,0.012413125294660762,1.76,-246.01333668239707,35.41387302716058,198.1870736302857,23.781930658192202,3.2451576747330373,22.33528435307129,0.9836065573770492
