file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_09.15_2.wav,HFC,234.489,295.639,151.616,144.023,286.185,301.085,324.994,68.582,1.079,73.687,10.194,7.229,15.21,277.410,426.245,917.798,1303.966,1689.226,2044.938,2441.350,2847.128,367.103,47.671,-1.795,,
HFC_09.30.wav,HFC,250.163,286.905,76.110,210.794,264.308,326.244,660.943,268.724,1.918,37.509,13.814,2.715,8.41,281.673,567.732,926.210,1322.475,1693.737,2093.099,2511.075,2912.912,375.891,46.556,-1.833,,
HFC_09.30_1.wav,HFC,262.917,285.546,227.180,58.366,256.704,281.518,368.810,263.890,1.169,83.736,8.554,9.789,17.78,261.830,461.560,878.770,1311.649,1723.300,2090.510,2518.896,2924.537,380.387,46.006,-1.719,,
HFC_09.30_2.wav,HFC,255.236,290.730,219.160,71.570,246.217,296.802,555.013,62.157,1.739,88.162,10.353,8.515,11.13,259.546,551.489,943.115,1331.646,1678.582,2098.521,2513.434,2909.756,378.602,46.223,-1.363,,
HFC_09.45.wav,HFC,251.199,273.068,209.891,63.177,241.279,259.882,302.478,74.979,1.079,99.669,12.047,8.273,16.99,255.438,475.054,900.243,1296.104,1706.266,2156.214,2500.577,2928.257,381.831,45.832,-1.395,,
HFC_09.45_1.wav,HFC,269.223,297.162,154.281,142.881,289.528,433.059,898.953,29.148,1.604,45.823,10.289,4.454,7.90,294.502,646.143,931.222,1329.699,1695.634,2089.534,2496.555,2917.207,374.672,46.708,-1.570,,
HFC_09.45_2.wav,HFC,239.103,260.904,192.398,68.507,169.208,247.614,332.896,64.171,0.659,70.107,7.582,9.247,10.30,239.230,545.593,878.473,1320.064,1722.361,2112.955,2553.920,2941.820,386.084,45.327,-0.497,,
HFC_10.00.wav,HFC,222.946,255.597,176.991,78.606,197.845,242.173,369.842,75.926,0.989,67.838,10.615,6.391,9.89,237.932,545.477,895.898,1329.360,1670.679,2062.426,2518.269,2923.042,383.587,45.622,-0.687,,
HFC_10.00_1.wav,HFC,199.481,298.333,154.310,144.023,287.103,570.797,692.948,114.768,1.274,55.953,11.382,4.916,10.10,393.008,635.215,972.683,1332.420,1761.429,2124.919,2508.463,2890.014,356.715,49.059,-1.721,,
HFC_10.00_2.wav,HFC,230.719,247.647,221.099,26.548,223.137,294.519,711.429,63.488,0.959,74.408,9.904,7.513,6.87,248.031,602.335,945.791,1345.073,1703.885,2090.429,2522.986,2820.625,367.513,47.617,-1.162,,
HFC_10.15.wav,HFC,231.178,291.633,205.741,85.892,345.220,638.444,846.172,65.325,1.229,64.541,10.985,5.876,7.13,381.001,640.571,1041.015,1331.828,1763.671,2108.892,2501.847,2944.290,366.184,47.790,-1.343,,
HFC_10.15_1.wav,HFC,217.901,249.633,201.147,48.486,210.074,276.154,549.577,229.108,1.139,51.264,7.023,7.299,13.73,268.929,561.542,934.019,1298.155,1738.056,2132.294,2512.203,2844.400,367.924,47.564,-1.233,,
HFC_10.15_2.wav,HFC,238.873,267.267,107.876,159.390,252.367,319.214,852.540,133.495,1.963,24.258,10.696,2.268,15.70,257.217,645.213,941.289,1321.338,1727.366,2107.155,2524.571,2941.105,383.413,45.643,-1.850,,
HFC_10.30.wav,HFC,225.541,244.077,210.895,33.183,423.176,670.976,898.004,80.932,1.214,58.905,11.532,5.108,7.98,354.315,647.544,982.372,1354.811,1736.735,2106.321,2525.057,2812.012,351.100,49.843,-1.310,,
HFC_10.30_1.wav,HFC,201.962,279.277,66.546,212.731,221.715,264.778,400.021,245.456,1.169,69.497,9.410,7.386,9.16,247.237,561.529,881.488,1265.796,1648.783,2112.836,2506.894,2838.631,370.199,47.272,-1.044,,
HFC_10.30_2.wav,HFC,242.415,261.192,222.603,38.589,230.450,279.676,554.336,249.581,1.274,55.922,9.420,5.937,10.52,258.166,589.492,938.736,1328.388,1711.691,2136.950,2524.072,2948.408,384.320,45.535,-1.502,,
HFC_10.45.wav,HFC,221.629,239.813,212.380,27.432,217.595,303.885,685.434,224.069,1.394,63.894,8.968,7.125,9.86,272.508,611.873,979.392,1330.618,1720.637,2115.122,2509.437,2890.611,374.015,46.790,-1.324,,
HFC_10.45_1.wav,HFC,221.804,275.174,106.916,168.258,262.088,522.332,948.351,242.049,1.679,40.202,15.489,2.595,5.16,310.242,668.223,929.802,1319.800,1696.034,2085.486,2507.077,2861.518,364.468,48.015,-1.198,,
HFC_10.45_2.wav,HFC,209.408,282.056,118.645,163.410,257.608,351.659,532.956,140.464,1.004,63.887,12.448,5.132,5.70,300.738,573.790,888.363,1254.796,1705.805,2083.473,2481.421,2809.589,358.407,48.827,-0.950,,
HFC_11.00.wav,HFC,221.792,237.346,205.975,31.371,251.615,606.227,816.479,61.804,1.484,76.842,11.457,6.707,7.90,408.149,653.840,1099.368,1362.706,1808.293,2167.083,2573.430,2910.353,357.458,48.957,-1.194,,
HFC_11.00_1.wav,HFC,224.388,237.076,153.025,84.051,225.928,322.713,782.900,234.902,1.334,49.655,6.372,7.792,14.47,304.758,623.504,1027.366,1343.065,1749.330,2150.624,2562.545,2999.644,384.984,45.456,-1.655,,
HFC_11.00_2.wav,HFC,242.770,288.949,207.856,81.093,257.485,435.113,737.354,256.804,1.184,75.062,10.135,7.406,10.39,373.257,628.158,1046.495,1361.570,1765.879,2155.334,2550.755,2869.835,356.654,49.067,-1.507,,
HFC_11.15.wav,HFC,222.782,261.574,124.128,137.446,224.257,252.394,309.327,142.338,1.439,59.751,7.645,7.816,14.56,237.044,512.978,904.768,1321.064,1711.713,2114.172,2519.170,2938.927,385.983,45.339,-1.683,,
HFC_11.15_1.wav,HFC,224.124,244.426,184.946,59.480,210.178,488.703,718.029,216.243,1.394,84.348,12.555,6.718,9.18,344.835,623.946,945.086,1360.599,1706.926,2137.018,2525.949,2870.578,360.820,48.501,-1.086,,
HFC_11.15_2.wav,HFC,157.882,211.650,107.544,104.106,139.673,203.462,300.085,184.755,1.334,69.259,10.871,6.371,9.11,231.661,560.345,966.379,1413.502,1734.210,2172.290,2635.261,2963.689,390.290,44.838,-0.415,,
HFC_11.30.wav,HFC,265.428,291.365,160.040,131.325,283.359,390.251,748.649,284.482,1.484,57.862,12.468,4.641,8.25,301.717,610.783,944.254,1340.526,1687.966,2120.710,2484.654,2920.553,374.119,46.777,-1.453,,
