file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_08.15_2.wav,HFC,177.971,236.290,123.605,112.685,212.416,387.080,583.242,196.348,2.042,55.629,9.794,5.680,5.87,309.497,578.647,877.675,1198.567,1699.975,2075.035,2451.484,2845.506,362.287,48.304,-0.246,,
HFC_08.30.wav,HFC,175.701,201.102,144.750,56.352,188.746,355.794,606.780,177.216,1.930,41.776,10.365,4.030,12.72,337.762,590.660,872.086,1213.724,1738.024,2109.595,2447.910,2797.014,351.322,49.812,-0.520,,
HFC_08.30_1.wav,HFC,173.678,186.500,125.284,61.216,187.982,374.911,588.972,176.717,1.624,42.962,10.468,4.104,12.25,281.908,581.200,811.575,1221.476,1693.065,2118.340,2427.436,2754.288,353.197,49.547,-0.327,,
HFC_08.30_2.wav,HFC,161.374,258.884,110.106,148.778,335.740,533.612,753.106,147.234,1.576,38.202,10.154,3.762,6.64,357.780,629.155,884.137,1210.994,1725.180,2074.790,2408.984,2777.532,345.679,50.625,-0.312,,
HFC_08.45.wav,HFC,172.628,272.484,127.680,144.804,328.996,486.254,691.422,148.337,1.720,53.409,12.497,4.274,7.26,351.960,599.662,889.570,1188.227,1656.016,2048.681,2467.309,2843.619,355.951,49.164,-0.386,,
HFC_08.45_1.wav,HFC,176.504,254.489,141.113,113.376,321.020,499.122,680.505,167.189,1.930,54.700,10.625,5.149,9.35,367.780,579.481,935.861,1192.807,1634.833,2050.885,2459.858,2831.400,351.946,49.724,-0.416,,
HFC_08.45_2.wav,HFC,154.108,240.367,77.189,163.178,335.291,517.321,781.653,221.488,2.122,36.070,11.072,3.258,5.18,360.058,601.752,909.539,1176.349,1591.374,2025.716,2462.001,2836.112,353.722,49.474,-0.340,,
HFC_09.00.wav,HFC,166.516,267.309,61.620,205.689,315.676,507.877,731.679,162.678,1.688,41.020,12.735,3.221,3.72,334.775,611.931,868.664,1195.244,1679.404,2071.855,2459.217,2837.399,357.518,48.949,-0.290,,
HFC_09.00_1.wav,HFC,102.624,248.391,68.054,180.337,217.235,404.472,684.238,138.217,1.801,38.506,10.828,3.556,2.32,304.955,623.647,892.736,1228.969,1661.453,2057.331,2466.811,2850.349,363.628,48.126,-0.206,,
HFC_09.00_2.wav,HFC,180.644,273.126,67.433,205.693,273.632,498.438,723.790,211.191,1.833,33.899,12.820,2.644,0.77,339.356,616.184,913.821,1214.849,1659.673,2071.418,2466.889,2825.022,355.095,49.283,-0.213,,
HFC_09.15.wav,HFC,177.184,251.503,131.719,119.784,261.081,466.626,699.283,229.437,2.058,38.163,9.718,3.927,8.10,329.389,616.954,894.759,1195.174,1666.538,2061.655,2459.645,2771.537,348.878,50.161,-0.254,,
HFC_09.15_1.wav,HFC,176.498,257.932,112.740,145.191,266.610,476.801,648.890,204.574,1.688,46.499,11.550,4.026,3.13,326.644,590.748,858.066,1163.194,1652.916,2059.636,2449.865,2832.994,358.050,48.876,-0.146,,
HFC_09.15_2.wav,HFC,166.559,246.557,120.979,125.578,359.366,534.940,767.882,188.972,1.785,40.041,10.926,3.665,4.90,355.103,622.991,898.158,1196.229,1682.907,2056.407,2437.135,2734.996,339.985,51.473,-0.399,,
