file,Call type,Mean F0,Max F0, Min F0, Range F0,Q25%,Q50%,Q75%,Fpeak,sound duration,AM var,AM rate,AM extent,harmonicity, F1 mean,F2 mean,F3 mean,F4 mean,F5 mean,F6 mean,F7 mean,F8 mean,formant dispersal,vocal tract length,mean wiener entropy,Comment,
HFC_10.15.wav,HFC,181.282,210.352,85.465,124.887,226.609,500.509,1263.312,195.297,2.043,11.132,11.990,0.928,9.70,285.254,672.252,1010.161,1379.201,1759.727,2143.787,2553.832,2934.117,378.409,46.246,-1.325,,
HFC_10.15_1.wav,HFC,190.591,214.938,71.185,143.753,227.357,500.432,1382.793,202.935,1.981,18.455,11.860,1.556,10.34,271.086,662.716,1016.023,1398.161,1787.044,2151.031,2556.709,2901.998,375.844,46.562,-1.507,,
HFC_10.15_2.wav,HFC,179.875,213.470,84.554,128.916,208.252,438.733,1272.049,191.952,2.477,10.536,12.920,0.816,11.12,265.913,679.526,1014.102,1384.782,1784.302,2168.871,2552.760,2879.658,373.392,46.868,-1.492,,
HFC_10.30.wav,HFC,178.568,215.676,74.222,141.454,185.386,351.428,977.099,103.744,1.693,14.157,9.453,1.498,11.72,255.978,648.816,1002.512,1385.632,1770.381,2133.058,2537.556,2935.366,382.770,45.719,-1.591,,
HFC_10.30_1.wav,HFC,179.409,226.029,75.283,150.746,204.325,423.226,1108.838,198.698,2.043,13.026,10.766,1.210,10.62,273.480,677.192,1032.029,1384.843,1791.639,2177.808,2563.890,2938.102,380.660,45.973,-1.377,,
HFC_10.30_2.wav,HFC,161.016,205.053,68.710,136.342,180.761,355.352,874.638,108.609,1.796,18.579,9.745,1.906,13.73,248.470,639.489,1027.797,1407.257,1775.362,2170.760,2571.836,2962.408,387.705,45.137,-1.617,,
HFC_10.45.wav,HFC,169.163,221.416,72.139,149.277,240.922,517.556,1319.927,107.065,2.002,12.378,9.740,1.271,10.26,297.907,669.219,1043.289,1413.949,1802.373,2184.038,2596.693,2939.370,377.352,46.376,-1.434,,
HFC_10.45_1.wav,HFC,189.036,207.430,81.997,125.433,223.911,478.657,1393.408,194.613,1.775,11.686,13.239,0.883,11.86,274.746,653.129,1026.946,1379.850,1776.259,2151.869,2561.026,2924.493,378.535,46.231,-1.487,,
HFC_10.45_2.wav,HFC,185.090,208.492,78.041,130.452,208.892,464.629,1340.716,189.960,2.085,8.825,11.752,0.751,10.25,257.505,678.688,988.338,1356.295,1761.171,2135.483,2533.021,2916.491,379.855,46.070,-1.483,,
HFC_11.00.wav,HFC,182.714,235.942,75.627,160.315,207.042,409.226,1030.848,197.737,2.209,14.805,12.225,1.211,10.11,281.622,645.915,1027.798,1388.849,1787.031,2173.698,2568.823,2944.043,380.346,46.011,-1.484,,
HFC_11.00_1.wav,HFC,195.263,236.496,104.685,131.811,236.141,585.174,1659.124,200.392,1.920,7.563,13.284,0.569,8.16,272.518,671.832,1050.276,1415.868,1792.849,2186.636,2563.502,2960.897,384.054,45.566,-1.475,,
HFC_11.00_2.wav,HFC,172.578,238.001,69.941,168.060,222.412,453.988,1234.906,197.026,1.981,12.012,11.355,1.058,8.22,267.360,659.652,1047.912,1391.516,1790.074,2167.746,2555.012,2970.905,386.221,45.311,-1.547,,
HFC_11.15.wav,HFC,158.578,201.276,70.644,130.632,176.031,310.450,768.594,104.081,2.188,28.354,10.741,2.640,9.48,248.118,624.806,1000.000,1368.644,1756.530,2144.034,2533.773,2862.323,373.458,46.859,-1.530,,
HFC_11.15_1.wav,HFC,190.214,253.052,64.702,188.351,203.676,332.647,974.813,226.132,2.064,22.196,10.659,2.082,11.51,233.533,613.628,983.465,1362.511,1744.919,2120.431,2532.883,2868.149,376.374,46.496,-1.804,,
HFC_11.15_2.wav,HFC,186.387,256.979,73.657,183.321,212.447,403.636,937.427,200.938,2.250,16.861,12.446,1.355,6.25,273.378,630.000,1026.838,1371.322,1767.863,2141.420,2532.007,2929.499,379.446,46.120,-1.359,,
HFC_11.30.wav,HFC,171.291,206.888,90.423,116.465,186.717,334.822,780.040,114.297,1.920,15.604,11.200,1.393,12.15,268.023,635.523,988.484,1371.033,1759.222,2159.242,2558.101,2889.011,374.427,46.738,-1.529,,
HFC_11.30_1.wav,HFC,163.984,213.430,62.777,150.654,184.806,286.015,852.391,207.212,2.229,18.371,13.234,1.388,12.81,220.873,624.971,970.905,1359.685,1736.501,2137.944,2543.221,2942.480,388.801,45.010,-1.791,,
HFC_11.30_2.wav,HFC,181.655,218.840,83.077,135.763,205.940,390.145,984.249,204.981,2.105,14.974,12.350,1.212,10.38,263.736,635.535,985.260,1372.892,1760.989,2140.911,2532.495,2917.671,379.134,46.158,-1.434,,
